temperature,light_intensity,light_dark_ratio,reactor_type,fermentation_mode,open_close_system,reactor_volume,reaction_volume,initial_OD,cultivation_time,special_growth,no3_conc,phosphate_conc,co2_perc,air_bubbling,hco3_conc,nacl_conc,medium_pH,substrate2,substrate2_conc(mg/L),substrate2_enthalpyFormation,genetic_wt,promoterInducer,inducerConc,genetic_mutation,genetic_knockoutSteps,genetic_heterologousInsertion,genetic_precursor,genetic_enzymaticSteps,genetic_heterologousSteps,product,numberC,numberH,numberN,numberO,product_enthalpyFormation,productExporter,cofactorEnhance,pathwayOptimized,OD,growth_rate,product_titer,production_rate,paper,species,product permeability,ko genes,ox genes,OE_nativeSteps,bubbling_speed (ml/min)
30,50,0,1-shakingflask,1-batch,1-open,250,100,na,11,na,24.7,5.43,0.04,0,0.2,0,na,na,0,na,0,0,0,0,0,2-plasmid,pyruvate,2,2,ethanol,2,6,0,1,-276,0,0,0,2.27,0.68,na,0,3,pcc6803,i,na,na,0,na
30,50,0,1-shakingflask,1-batch,1-open,250,100,na,12,na,24.7,5.43,0.04,0,0.2,0,na,na,0,na,0,0,0,0,0,2-plasmid,pyruvate,2,2,ethanol,2,6,0,1,-276,0,0,0,1.2,0.36,na,0.34,3,pcc6803,i,na,"pdc,yqhd",0,na
30,50,0,1-shakingflask,1-batch,1-open,250,100,na,12,na,24.7,5.43,0.04,0,0.2,0,na,na,0,na,0,0,0,0,0,2-plasmid,pyruvate,2,2,ethanol,2,6,0,1,-276,0,0,0,2,0.6,na,0.35,3,pcc6803,i,na,"pdc,yqhd,zwf",0,na
30,50,0,1-shakingflask,1-batch,1-open,250,100,na,12,na,24.7,5.43,0.04,0,0.2,0,na,na,0,na,0,0,0,0,0,2-plasmid,pyruvate,2,2,ethanol,2,6,0,1,-276,0,0,0,2.4,0.72,na,0,3,pcc6803,i,na,na,0,na
30,50,0,1-shakingflask,1-batch,1-open,250,100,na,13,na,24.7,5.43,0.04,0,0.2,0,na,na,0,na,0,0,0,0,0,2-plasmid,pyruvate,2,2,ethanol,2,6,0,1,-276,0,0,0,1.2,0.36,na,0.45,3,pcc6803,i,na,"pdc,yqhd",0,na
30,50,0,1-shakingflask,1-batch,1-open,250,100,na,13,na,24.7,5.43,0.04,0,0.2,0,na,na,0,na,0,0,0,0,0,2-plasmid,pyruvate,2,2,ethanol,2,6,0,1,-276,0,0,0,2.1,0.63,na,0.44,3,pcc6803,i,na,"pdc,yqhd,zwf",0,na
30,50,0,1-shakingflask,1-batch,1-open,250,100,na,13,na,24.7,5.43,0.04,0,0.2,0,na,na,0,na,0,0,0,0,0,2-plasmid,pyruvate,2,2,ethanol,2,6,0,1,-276,0,0,0,2.33,0.7,na,0,3,pcc6803,i,na,na,0,na
30,50,0,1-shakingflask,1-batch,1-open,250,100,na,14,na,24.7,5.43,0.04,0,0.2,0,na,na,0,na,0,0,0,0,0,2-plasmid,pyruvate,2,2,ethanol,2,6,0,1,-276,0,0,0,1.33,0.4,na,0.43,3,pcc6803,i,na,"pdc,yqhd",0,na
30,50,0,1-shakingflask,1-batch,1-open,250,100,na,14,na,24.7,5.43,0.04,0,0.2,0,na,na,0,na,0,0,0,0,0,2-plasmid,pyruvate,2,2,ethanol,2,6,0,1,-276,0,0,0,2.17,0.65,na,0.43,3,pcc6803,i,na,"pdc,yqhd,zwf",0,na
30,50,0,1-shakingflask,1-batch,1-open,250,100,na,14,na,24.7,5.43,0.04,0,0.2,0,na,na,0,na,0,0,0,0,0,2-plasmid,pyruvate,2,2,ethanol,2,6,0,1,-276,0,0,0,2.6,0.78,na,0,3,pcc6803,i,na,na,0,na
30,50,0,1-shakingflask,1-batch,2-close,50,10,0.4,24,na,24.7,5.43,0.04,0,0.2,0,na,na,0,na,1,0,0,0,0,2-plasmid,pyruvate,5,5,na,na,na,na,na,na,0,0,0,1,na,0,na,4,pcc6803,na,na,"alss,ilvc,ilvd,kivd,adh",0,na
30,50,0,1-shakingflask,1-batch,2-close,50,10,0.4,24,na,24.7,5.43,0.04,0,0.2,0,na,glucose,5000,-1273.3,1,0,0,0,0,2-plasmid,pyruvate,5,5,na,na,na,na,na,na,0,0,0,2,na,0,na,4,pcc6803,na,na,"kivd,adha",0,na
30,50,0,1-shakingflask,1-batch,2-close,50,10,0.4,72,na,24.7,5.43,0.04,0,0.2,0,na,na,0,na,1,0,0,0,0,2-plasmid,pyruvate,5,5,na,na,na,na,na,na,0,0,0,2.5,na,0,na,4,pcc6803,na,na,"kivd,adha",0,na
30,50,0,1-shakingflask,1-batch,2-close,50,10,0.4,72,na,24.7,5.43,0.04,0,0.2,0,na,na,0,na,0,0,0,0,0,2-plasmid,pyruvate,5,5,isobutanol,4,10,0,1,-333.6,0,0,0,2.5,na,65,na,4,pcc6803,i,na,"kivd,adha",0,na
30,50,0,1-shakingflask,1-batch,2-close,50,10,0.4,72,na,24.7,5.43,0.04,0,0.2,0,na,glucose,5000,-1273.3,0,0,0,0,0,2-plasmid,pyruvate,5,5,isobutanol,4,10,0,1,-333.6,0,0,0,2.5,na,65,na,4,pcc6803,i,na,"kivd,adha",0,na
30,50,0,1-shakingflask,1-batch,2-close,50,10,0.4,72,na,24.7,5.43,0.04,0,0.2,0,na,glucose,5000,-1273.3,0,0,0,0,0,2-plasmid,pyruvate,5,5,isobutanol,4,10,0,1,-333.6,0,0,0,2.5,na,25,na,4,pcc6803,i,na,"kivd,adha",0,na
30,50,0,1-shakingflask,1-batch,2-close,50,10,0.4,72,1-in situ organic layer extraction,24.7,5.43,0.04,0,0.2,0,na,na,0,na,0,0,0,0,0,2-plasmid,pyruvate,5,5,isobutanol,4,10,0,1,-333.6,0,0,0,5.5,na,40,na,4,pcc6803,i,na,"kivd,adha",0,na
30,50,0,1-shakingflask,1-batch,2-close,50,10,0.4,72,1-in situ organic layer extraction,24.7,5.43,0.04,0,0.2,0,na,na,0,na,0,0,0,0,0,2-plasmid,pyruvate,5,5,isobutanol,4,10,0,1,-333.6,0,0,0,5.5,na,40,na,4,pcc6803,i,na,"kivd,adha",0,na
30,50,0,1-shakingflask,1-batch,2-close,50,10,0.4,72,1-in situ organic layer extraction,24.7,5.43,0.04,0,0.2,0,na,glucose,5000,-1273.3,0,0,0,0,0,2-plasmid,pyruvate,5,5,isobutanol,4,10,0,1,-333.6,0,0,0,5.5,na,40,na,4,pcc6803,i,na,"kivd,adha",0,na
30,50,0,1-shakingflask,1-batch,2-close,50,10,0.4,72,na,24.7,5.43,0.04,0,0.2,0,na,glucose,5000,-1273.3,1,0,0,0,0,2-plasmid,pyruvate,5,5,na,na,na,na,na,na,0,0,0,12.5,na,0,na,4,pcc6803,na,na,"kivd,adha",0,na
30,50,0,1-shakingflask,1-batch,2-close,50,10,0.4,120,na,24.7,5.43,0.04,0,0.2,0,na,na,0,na,1,0,0,0,0,2-plasmid,pyruvate,5,5,na,na,na,na,na,na,0,0,0,3.5,na,0,na,4,pcc6803,na,na,"kivd,adha",0,na
30,50,0,1-shakingflask,1-batch,2-close,50,10,0.4,120,na,24.7,5.43,0.04,0,0.2,0,na,glucose,5000,-1273.3,1,0,0,0,0,2-plasmid,pyruvate,5,5,na,na,na,na,na,na,0,0,0,17.3,na,0,na,4,pcc6803,na,na,"kivd,adha",0,na
30,50,0,1-shakingflask,1-batch,2-close,50,10,0.4,144,na,24.7,5.43,0.04,0,0.2,0,na,na,0,na,0,0,0,0,0,2-plasmid,pyruvate,5,5,isobutanol,4,10,0,1,-333.6,0,0,0,4.5,na,90,na,4,pcc6803,i,na,"kivd,adha",0,na
30,50,0,1-shakingflask,1-batch,2-close,50,10,0.4,144,na,24.7,5.43,0.04,0,0.2,0,na,glucose,5000,-1273.3,0,0,0,0,0,2-plasmid,pyruvate,5,5,isobutanol,4,10,0,1,-333.6,0,0,0,4.5,na,95,na,4,pcc6803,i,na,"kivd,adha",0,na
30,50,0,1-shakingflask,1-batch,2-close,50,10,0.4,144,na,24.7,5.43,0.04,0,0.2,0,na,glucose,5000,-1273.3,0,0,0,0,0,2-plasmid,pyruvate,5,5,isobutanol,4,10,0,1,-333.6,0,0,0,4.5,na,25,na,4,pcc6803,i,na,"kivd,adha",0,na
30,50,0,1-shakingflask,1-batch,2-close,50,10,0.4,168,na,24.7,5.43,0.04,0,0.2,0,na,na,0,na,1,0,0,0,0,2-plasmid,pyruvate,5,5,na,na,na,na,na,na,0,0,0,4.5,na,0,na,4,pcc6803,na,na,"kivd,adha",0,na
30,50,0,1-shakingflask,1-batch,2-close,50,10,0.4,168,na,24.7,5.43,0.04,0,0.2,0,na,glucose,5000,-1273.3,1,0,0,0,0,2-plasmid,pyruvate,5,5,na,na,na,na,na,na,0,0,0,17.5,na,0,na,4,pcc6803,na,na,"kivd,adha",0,na
30,50,0,1-shakingflask,1-batch,2-close,50,10,0.4,216,1-in situ organic layer extraction,24.7,5.43,0.04,0,0.2,0,na,na,0,na,0,0,0,0,0,2-plasmid,pyruvate,5,5,isobutanol,4,10,0,1,-333.6,0,0,0,5.5,na,95,na,4,pcc6803,i,na,"kivd,adha",0,na
30,50,0,1-shakingflask,1-batch,2-close,50,10,0.4,216,1-in situ organic layer extraction,24.7,5.43,0.04,0,0.2,0,na,na,0,na,0,0,0,0,0,2-plasmid,pyruvate,5,5,isobutanol,4,10,0,1,-333.6,0,0,0,5.5,na,100,na,4,pcc6803,i,na,"kivd,adha",0,na
30,50,0,1-shakingflask,1-batch,2-close,50,10,0.4,216,na,24.7,5.43,0.04,0,0.2,0,na,na,0,na,0,0,0,0,0,2-plasmid,pyruvate,5,5,isobutanol,4,10,0,1,-333.6,0,0,0,6,na,80,na,4,pcc6803,i,na,"kivd,adha",0,na
30,50,0,1-shakingflask,1-batch,2-close,50,10,0.4,216,na,24.7,5.43,0.04,0,0.2,0,na,glucose,5000,-1273.3,0,0,0,0,0,2-plasmid,pyruvate,5,5,isobutanol,4,10,0,1,-333.6,0,0,0,6,na,115,na,4,pcc6803,i,na,"kivd,adha",0,na
30,50,0,1-shakingflask,1-batch,2-close,50,10,0.4,216,na,24.7,5.43,0.04,0,0.2,0,na,glucose,5000,-1273.3,0,0,0,0,0,2-plasmid,pyruvate,5,5,isobutanol,4,10,0,1,-333.6,0,0,0,6,na,25,na,4,pcc6803,i,na,"kivd,adha",0,na
30,50,0,1-shakingflask,1-batch,2-close,50,10,0.4,216,1-in situ organic layer extraction,24.7,5.43,0.04,0,0.2,0,na,glucose,5000,-1273.3,0,0,0,0,0,2-plasmid,pyruvate,5,5,isobutanol,4,10,0,1,-333.6,0,0,0,9,na,150,na,4,pcc6803,i,na,"kivd,adha",0,na
30,50,0,1-shakingflask,1-batch,2-close,50,10,0.4,240,na,24.7,5.43,0.04,0,0.2,0,na,na,0,na,1,0,0,0,0,2-plasmid,pyruvate,5,5,na,na,na,na,na,na,0,0,0,6,na,0,na,4,pcc6803,na,na,"kivd,adha",0,na
30,50,0,1-shakingflask,1-batch,2-close,50,10,0.4,240,na,24.7,5.43,0.04,0,0.2,0,na,glucose,5000,-1273.3,1,0,0,0,0,2-plasmid,pyruvate,5,5,na,na,na,na,na,na,0,0,0,19,na,0,na,4,pcc6803,na,na,"kivd,adha",0,na
30,50,0,1-shakingflask,1-batch,2-close,50,10,0.4,360,1-in situ organic layer extraction,24.7,5.43,0.04,0,0.2,0,na,na,0,na,0,0,0,0,0,2-plasmid,pyruvate,5,5,isobutanol,4,10,0,1,-333.6,0,0,0,8,na,180,na,4,pcc6803,i,na,"kivd,adha",0,na
30,50,0,1-shakingflask,1-batch,2-close,50,10,0.4,360,1-in situ organic layer extraction,24.7,5.43,0.04,0,0.2,0,na,na,0,na,0,0,0,0,0,2-plasmid,pyruvate,5,5,isobutanol,4,10,0,1,-333.6,0,0,0,9.5,na,220,na,4,pcc6803,i,na,"kivd,adha",0,na
30,50,0,1-shakingflask,1-batch,2-close,50,10,0.4,360,1-in situ organic layer extraction,24.7,5.43,0.04,0,0.2,0,na,glucose,5000,-1273.3,0,0,0,0,0,2-plasmid,pyruvate,5,5,isobutanol,4,10,0,1,-333.6,0,0,0,11,na,250,na,4,pcc6803,i,na,"kivd,adha",0,na
30,50,0,1-shakingflask,1-batch,2-close,50,10,0.4,504,1-in situ organic layer extraction,24.7,5.43,0.04,0,0.2,0,na,na,0,na,0,0,0,0,0,2-plasmid,pyruvate,5,5,isobutanol,4,10,0,1,-333.6,0,0,0,11,na,170,na,4,pcc6803,i,na,"kivd,adha",0,na
30,50,0,1-shakingflask,1-batch,2-close,50,10,0.4,504,1-in situ organic layer extraction,24.7,5.43,0.04,0,0.2,0,na,na,0,na,0,0,0,0,0,2-plasmid,pyruvate,5,5,isobutanol,4,10,0,1,-333.6,0,0,0,11.5,na,230,na,4,pcc6803,i,na,"kivd,adha",0,na
30,50,0,1-shakingflask,1-batch,2-close,50,10,0.4,504,1-in situ organic layer extraction,24.7,5.43,0.04,0,0.2,0,na,glucose,5000,-1273.3,0,0,0,0,0,2-plasmid,pyruvate,5,5,isobutanol,4,10,0,1,-333.6,0,0,0,12.5,na,300,na,4,pcc6803,i,na,"kivd,adha",0,na
30,15,0,1-shakingflask,1-batch,2-close,25,25,0.1,48,na,24.7,5.43,0.04,na,0.2,0,na,na,0,na,0,0,0,1,0,2-plasmid,pyruvate,5,4,isobutanol,4,10,0,1,-333.6,0,0,0,0.4,na,0,na,5,pcc6803,i,na,"alss,ilvc,ilvd,kivd,adh",0,na
30,50,0,1-shakingflask,1-batch,2-close,25,25,0.1,48,na,24.7,5.43,0.04,na,0.2,0,7.5,na,0,na,0,0,0,1,0,2-plasmid,pyruvate,5,4,isobutanol,4,10,0,1,-333.6,0,0,0,0.5,na,10,na,5,pcc6803,i,na,"alss,ilvc,ilvd,kivd,adh",0,na
30,50,0,1-shakingflask,1-batch,2-close,25,25,0.1,48,na,24.7,5.43,0.04,na,0.2,0,11,na,0,na,0,0,0,1,0,2-plasmid,pyruvate,5,4,isobutanol,4,10,0,1,-333.6,0,0,0,1,na,5,na,5,pcc6803,i,na,"alss,ilvc,ilvd,kivd,adh",0,na
30,50,0,1-shakingflask,1-batch,2-close,25,25,0.1,48,na,24.7,5.43,0.04,na,0.2,0,10,na,0,na,0,0,0,1,0,2-plasmid,pyruvate,5,4,isobutanol,4,10,0,1,-333.6,0,0,0,1,na,8,na,5,pcc6803,i,na,"alss,ilvc,ilvd,kivd,adh",0,na
30,50,0,1-shakingflask,1-batch,2-close,25,25,0.1,48,na,24.7,5.43,0.04,na,0.2,0,na,na,0,na,0,0,0,1,0,2-plasmid,pyruvate,5,4,isobutanol,4,10,0,1,-333.6,0,0,0,1.2,na,5,na,5,pcc6803,i,na,"alss,ilvc,ilvd,kivd,adh",0,na
30,100,0,1-shakingflask,1-batch,2-close,25,25,0.1,48,na,24.7,5.43,0.04,na,0.2,0,na,na,0,na,0,0,0,1,0,2-plasmid,pyruvate,5,4,isobutanol,4,10,0,1,-333.6,0,0,0,1.8,na,8,na,5,pcc6803,i,na,"alss,ilvc,ilvd,kivd,adh",0,na
30,15,0,1-shakingflask,1-batch,2-close,25,25,0.1,96,na,24.7,5.43,0.04,na,0.2,0,na,na,0,na,0,0,0,1,0,2-plasmid,pyruvate,5,4,isobutanol,4,10,0,1,-333.6,0,0,0,1.2,na,10,na,5,pcc6803,i,na,"alss,ilvc,ilvd,kivd,adh",0,na
30,50,0,1-shakingflask,1-batch,2-close,25,25,0.1,96,na,24.7,5.43,0.04,na,0.2,0,7.5,na,0,na,0,0,0,1,0,2-plasmid,pyruvate,5,4,isobutanol,4,10,0,1,-333.6,0,0,0,2.5,na,60,na,5,pcc6803,i,na,"alss,ilvc,ilvd,kivd,adh",0,na
30,100,0,1-shakingflask,1-batch,2-close,25,25,0.1,96,na,24.7,5.43,0.04,na,0.2,0,na,na,0,na,0,0,0,1,0,2-plasmid,pyruvate,5,4,isobutanol,4,10,0,1,-333.6,0,0,0,2.9,na,32,na,5,pcc6803,i,na,"alss,ilvc,ilvd,kivd,adh",0,na
30,50,0,1-shakingflask,1-batch,2-close,25,25,0.1,96,na,24.7,5.43,0.04,na,0.2,0,11,na,0,na,0,0,0,1,0,2-plasmid,pyruvate,5,4,isobutanol,4,10,0,1,-333.6,0,0,0,3,na,25,na,5,pcc6803,i,na,"alss,ilvc,ilvd,kivd,adh",0,na
30,50,0,1-shakingflask,1-batch,2-close,25,25,0.1,96,na,24.7,5.43,0.04,na,0.2,0,na,na,0,na,0,0,0,1,0,2-plasmid,pyruvate,5,4,isobutanol,4,10,0,1,-333.6,0,0,0,3.1,na,29,na,5,pcc6803,i,na,"alss,ilvc,ilvd,kivd,adh",0,na
30,50,0,1-shakingflask,1-batch,2-close,25,25,0.1,96,na,24.7,5.43,0.04,na,0.2,0,10,na,0,na,0,0,0,1,0,2-plasmid,pyruvate,5,4,isobutanol,4,10,0,1,-333.6,0,0,0,3.5,na,50,na,5,pcc6803,i,na,"alss,ilvc,ilvd,kivd,adh",0,na
30,15,0,1-shakingflask,1-batch,2-close,25,25,0.1,144,na,24.7,5.43,0.04,na,0.2,0,na,na,0,na,0,0,0,1,0,2-plasmid,pyruvate,5,4,isobutanol,4,10,0,1,-333.6,0,0,0,1.6,na,15,na,5,pcc6803,i,na,"alss,ilvc,ilvd,kivd,adh",0,na
30,100,0,1-shakingflask,1-batch,2-close,25,25,0.1,144,na,24.7,5.43,0.04,na,0.2,0,na,na,0,na,0,0,0,1,0,2-plasmid,pyruvate,5,4,isobutanol,4,10,0,1,-333.6,0,0,0,2.3,na,29,na,5,pcc6803,i,na,"alss,ilvc,ilvd,kivd,adh",0,na
30,50,0,1-shakingflask,1-batch,2-close,25,25,0.1,144,na,24.7,5.43,0.04,na,0.2,0,na,na,0,na,0,0,0,1,0,2-plasmid,pyruvate,5,4,isobutanol,4,10,0,1,-333.6,0,0,0,3,na,38,na,5,pcc6803,i,na,"alss,ilvc,ilvd,kivd,adh",0,na
30,50,0,1-shakingflask,1-batch,2-close,25,25,0.1,144,na,24.7,5.43,0.04,na,0.2,0,11,na,0,na,0,0,0,1,0,2-plasmid,pyruvate,5,4,isobutanol,4,10,0,1,-333.6,0,0,0,3,na,30,na,5,pcc6803,i,na,"alss,ilvc,ilvd,kivd,adh",0,na
30,50,0,1-shakingflask,1-batch,2-close,25,25,0.1,144,na,24.7,5.43,0.04,na,0.2,0,7.5,na,0,na,0,0,0,1,0,2-plasmid,pyruvate,5,4,isobutanol,4,10,0,1,-333.6,0,0,0,4,na,140,na,5,pcc6803,i,na,"alss,ilvc,ilvd,kivd,adh",0,na
30,50,0,1-shakingflask,1-batch,2-close,25,25,0.1,144,na,24.7,5.43,0.04,na,0.2,0,10,na,0,na,0,0,0,1,0,2-plasmid,pyruvate,5,4,isobutanol,4,10,0,1,-333.6,0,0,0,5.5,na,75,na,5,pcc6803,i,na,"alss,ilvc,ilvd,kivd,adh",0,na
30,15,0,1-shakingflask,1-batch,2-close,25,25,0.1,192,na,24.7,5.43,0.04,na,0.2,0,na,na,0,na,0,0,0,1,0,2-plasmid,pyruvate,5,4,isobutanol,4,10,0,1,-333.6,0,0,0,2.4,na,24,na,5,pcc6803,i,na,"alss,ilvc,ilvd,kivd,adh",0,na
30,50,0,1-shakingflask,1-batch,2-close,25,25,0.1,192,na,24.7,5.43,0.04,na,0.2,0,na,na,0,na,0,0,0,1,0,2-plasmid,pyruvate,5,4,isobutanol,4,10,0,1,-333.6,0,0,0,2.6,na,52,na,5,pcc6803,i,na,"alss,ilvc,ilvd,kivd,adh",0,na
30,50,0,1-shakingflask,1-batch,2-close,25,25,0.1,192,na,24.7,5.43,0.04,na,0.2,0,11,na,0,na,0,0,0,1,0,2-plasmid,pyruvate,5,4,isobutanol,4,10,0,1,-333.6,0,0,0,2.8,na,45,na,5,pcc6803,i,na,"alss,ilvc,ilvd,kivd,adh",0,na
30,50,0,1-shakingflask,1-batch,2-close,25,25,0.1,192,na,24.7,5.43,0.04,na,0.2,0,7.5,na,0,na,0,0,0,1,0,2-plasmid,pyruvate,5,4,isobutanol,4,10,0,1,-333.6,0,0,0,4.6,na,175,na,5,pcc6803,i,na,"alss,ilvc,ilvd,kivd,adh",0,na
30,50,0,1-shakingflask,1-batch,2-close,25,25,0.1,192,na,24.7,5.43,0.04,na,0.2,0,10,na,0,na,0,0,0,1,0,2-plasmid,pyruvate,5,4,isobutanol,4,10,0,1,-333.6,0,0,0,5.6,na,110,na,5,pcc6803,i,na,"alss,ilvc,ilvd,kivd,adh",0,na
30,50,0,1-shakingflask,1-batch,2-close,25,25,0.1,240,na,24.7,5.43,0.04,na,0.2,0,na,na,0,na,0,0,0,1,0,2-plasmid,pyruvate,5,4,isobutanol,4,10,0,1,-333.6,0,0,0,2.1,na,44,na,5,pcc6803,i,na,"alss,ilvc,ilvd,kivd,adh",0,na
30,50,0,1-shakingflask,1-batch,2-close,25,25,0.1,240,na,24.7,5.43,0.04,na,0.2,0,11,na,0,na,0,0,0,1,0,2-plasmid,pyruvate,5,4,isobutanol,4,10,0,1,-333.6,0,0,0,2.3,na,40,na,5,pcc6803,i,na,"alss,ilvc,ilvd,kivd,adh",0,na
30,15,0,1-shakingflask,1-batch,2-close,25,25,0.1,240,na,24.7,5.43,0.04,na,0.2,0,na,na,0,na,0,0,0,1,0,2-plasmid,pyruvate,5,4,isobutanol,4,10,0,1,-333.6,0,0,0,2.7,na,32,na,5,pcc6803,i,na,"alss,ilvc,ilvd,kivd,adh",0,na
30,50,0,1-shakingflask,1-batch,2-close,25,25,0.1,240,na,24.7,5.43,0.04,na,0.2,0,7.5,na,0,na,0,0,0,1,0,2-plasmid,pyruvate,5,4,isobutanol,4,10,0,1,-333.6,0,0,0,4.6,na,190,na,5,pcc6803,i,na,"alss,ilvc,ilvd,kivd,adh",0,na
30,50,0,1-shakingflask,1-batch,2-close,25,25,0.1,240,na,24.7,5.43,0.04,na,0.2,0,10,na,0,na,0,0,0,1,0,2-plasmid,pyruvate,5,4,isobutanol,4,10,0,1,-333.6,0,0,0,6,na,115,na,5,pcc6803,i,na,"alss,ilvc,ilvd,kivd,adh",0,na
30,50,0,1-shakingflask,1-batch,2-close,25,25,0.1,24,na,24.7,5.43,0.04,na,0.2,0,na,na,0,na,0,1,0,1,1,2-plasmid,pyruvate,5,2,isobutanol,4,10,0,1,-333.6,0,0,0,0.5,na,na,na,8,pcc6803,i,glgc,"kivd,adha",0,na
30,50,0,1-shakingflask,1-batch,2-close,25,25,0.1,24,na,24.7,5.43,0.04,na,0.2,0,na,na,0,na,0,1,1,1,1,2-plasmid,pyruvate,5,2,isobutanol,4,10,0,1,-333.6,0,0,0,0.5,na,na,na,8,pcc6803,i,glgc,"kivd,adha",0,na
30,50,0,1-shakingflask,1-batch,2-close,25,25,0.1,48,na,24.7,5.43,0.04,na,0.2,0,na,na,0,na,0,1,0,1,1,2-plasmid,pyruvate,5,2,isobutanol,4,10,0,1,-333.6,0,0,0,2,na,na,na,8,pcc6803,i,glgc,"kivd,adha",0,na
30,50,0,1-shakingflask,1-batch,2-close,25,25,0.1,48,na,24.7,5.43,0.04,na,0.2,0,na,na,0,na,0,1,1,1,1,2-plasmid,pyruvate,5,2,isobutanol,4,10,0,1,-333.6,0,0,0,2,na,na,na,8,pcc6803,i,glgc,"kivd,adha",0,na
30,50,0,1-shakingflask,1-batch,2-close,25,25,0.1,72,na,24.7,5.43,0.04,na,0.2,0,na,na,0,na,0,1,1,1,1,2-plasmid,pyruvate,5,2,isobutanol,4,10,0,1,-333.6,0,0,0,3.3,na,4.125,na,8,pcc6803,i,glgc,"kivd,adha",0,na
30,50,0,1-shakingflask,1-batch,2-close,25,25,0.1,72,na,24.7,5.43,0.04,na,0.2,0,na,na,0,na,0,1,0,1,1,2-plasmid,pyruvate,5,2,isobutanol,4,10,0,1,-333.6,0,0,0,3.5,na,0.7,na,8,pcc6803,i,glgc,"kivd,adha",0,na
30,50,0,1-shakingflask,1-batch,2-close,25,25,0.1,96,na,24.7,5.43,0.04,na,0.2,0,na,na,0,na,0,1,0,1,1,2-plasmid,pyruvate,5,2,isobutanol,4,10,0,1,-333.6,0,0,0,4,na,na,na,8,pcc6803,i,glgc,"kivd,adha",0,na
30,50,0,1-shakingflask,1-batch,2-close,25,25,0.1,96,na,24.7,5.43,0.04,na,0.2,0,na,na,0,na,0,1,1,1,1,2-plasmid,pyruvate,5,2,isobutanol,4,10,0,1,-333.6,0,0,0,4.2,na,na,na,8,pcc6803,i,glgc,"kivd,adha",0,na
30,50,0,1-shakingflask,1-batch,2-close,25,25,0.1,120,na,24.7,5.43,0.04,na,0.2,0,na,na,0,na,0,1,0,1,1,2-plasmid,pyruvate,5,2,isobutanol,4,10,0,1,-333.6,0,0,0,4.4,na,1.32,na,8,pcc6803,i,glgc,"kivd,adha",0,na
30,50,0,1-shakingflask,1-batch,2-close,25,25,0.1,120,na,24.7,5.43,0.04,na,0.2,0,na,na,0,na,0,1,1,1,1,2-plasmid,pyruvate,5,2,isobutanol,4,10,0,1,-333.6,0,0,0,4.5,na,9.9,na,8,pcc6803,i,glgc,"kivd,adha",0,na
30,50,0,1-shakingflask,1-batch,2-close,25,25,0.1,144,na,24.7,5.43,0.04,na,0.2,0,na,na,0,na,0,1,0,1,1,2-plasmid,pyruvate,5,2,isobutanol,4,10,0,1,-333.6,0,0,0,4.4,na,na,na,8,pcc6803,i,glgc,"kivd,adha",0,na
30,50,0,1-shakingflask,1-batch,2-close,25,25,0.1,144,na,24.7,5.43,0.04,na,0.2,0,na,na,0,na,0,1,1,1,1,2-plasmid,pyruvate,5,2,isobutanol,4,10,0,1,-333.6,0,0,0,5,na,na,na,8,pcc6803,i,glgc,"kivd,adha",0,na
30,50,0,1-shakingflask,1-batch,2-close,25,25,0.1,168,na,24.7,5.43,0.04,na,0.2,0,na,na,0,na,0,1,0,1,1,2-plasmid,pyruvate,5,2,isobutanol,4,10,0,1,-333.6,0,0,0,4,na,1.2,na,8,pcc6803,i,glgc,"kivd,adha",0,na
30,50,0,1-shakingflask,1-batch,2-close,25,25,0.1,168,na,24.7,5.43,0.04,na,0.2,0,na,na,0,na,0,1,1,1,1,2-plasmid,pyruvate,5,2,isobutanol,4,10,0,1,-333.6,0,0,0,5,na,13.75,na,8,pcc6803,i,glgc,"kivd,adha",0,na
30,50,0,na,1-batch,1-open,na,na,0.2,24,na,24.7,5.43,0.04,1,0.2,0,na,na,0,na,0,1,0,0,0,1-genomic,"E4P, PEP",11,4,p-Coumaric acid,9,8,0,3,-511.3,0,0,0,0.2,na,12,na,10,pcc6803,i,na,"pal,c4h",0,na
30,50,0,na,1-batch,1-open,na,na,0.2,24,na,24.7,5.43,0.04,1,0.2,0,na,na,0,na,0,1,0,0,1,1-genomic,"E4P, PEP",11,4,p-Coumaric acid,9,8,0,3,-511.3,0,0,0,0.2,na,5,na,10,pcc6803,i,tyra,"pal,c4h",0,na
30,50,0,na,1-batch,1-open,na,na,0.2,48,na,24.7,5.43,0.04,1,0.2,0,na,na,0,na,0,1,0,0,0,1-genomic,"E4P, PEP",11,4,p-Coumaric acid,9,8,0,3,-511.3,0,0,0,0.3,na,40,na,10,pcc6803,i,na,"pal,c4h",0,na
30,50,0,na,1-batch,1-open,na,na,0.2,48,na,24.7,5.43,0.04,1,0.2,0,na,na,0,na,0,1,0,0,1,1-genomic,"E4P, PEP",11,4,p-Coumaric acid,9,8,0,3,-511.3,0,0,0,0.3,na,30,na,10,pcc6803,i,tyra,"pal,c4h",0,na
30,50,0,na,1-batch,1-open,na,na,0.2,72,na,24.7,5.43,0.04,1,0.2,0,na,na,0,na,0,1,0,0,0,1-genomic,"E4P, PEP",11,4,p-Coumaric acid,9,8,0,3,-511.3,0,0,0,0.4,na,75,na,10,pcc6803,i,na,"pal,c4h",0,na
